experiment,run,role,node,source_log,sync_buffer_us,sync_prep_us,guard_us,pac,phase,count,min_us,max_us,avg_us,first_slot_prep_max_us,phase_max_share_percent,result
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,150,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1592,7.915,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,150,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1592,9.611,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,150,8,sensor_data_phy_config,1000,991,991,991.0,1592,62.249,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,150,8,sensor_tx_buffer_write,1000,73,73,73.0,1592,4.585,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,150,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1592,10.93,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,75,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1583,7.96,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,75,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1583,9.665,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,75,8,sensor_data_phy_config,1000,991,991,991.0,1583,62.603,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,75,8,sensor_tx_buffer_write,1000,73,73,73.0,1583,4.611,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,75,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1583,10.992,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,75,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1600,7.875,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,75,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1600,9.562,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,75,8,sensor_data_phy_config,1000,991,991,991.0,1600,61.938,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,75,8,sensor_tx_buffer_write,1000,73,73,73.0,1600,4.562,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,75,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1600,10.875,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,75,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1592,7.915,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,75,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1592,9.611,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,75,8,sensor_data_phy_config,1000,991,991,991.0,1592,62.249,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,75,8,sensor_tx_buffer_write,1000,73,73,73.0,1592,4.585,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g75_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,75,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1592,10.93,PASS
wait_interaction,r2,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n2.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1601,7.87,PASS
wait_interaction,r2,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n2.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1601,9.557,PASS
wait_interaction,r2,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n2.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1601,61.899,PASS
wait_interaction,r2,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n2.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1601,4.56,PASS
wait_interaction,r2,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n2.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1601,10.868,PASS
wait_interaction,r2,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n3.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1593,7.91,PASS
wait_interaction,r2,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n3.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1593,9.605,PASS
wait_interaction,r2,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n3.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1593,62.21,PASS
wait_interaction,r2,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n3.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1593,4.583,PASS
wait_interaction,r2,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n3.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1593,10.923,PASS
wait_interaction,r2,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n4.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1582,7.965,PASS
wait_interaction,r2,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n4.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1582,9.671,PASS
wait_interaction,r2,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n4.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1582,62.642,PASS
wait_interaction,r2,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n4.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1582,4.614,PASS
wait_interaction,r2,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r2_n4.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1582,10.999,PASS
wait_interaction,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n2.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1592,7.915,PASS
wait_interaction,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n2.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1592,9.611,PASS
wait_interaction,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n2.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1592,62.249,PASS
wait_interaction,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n2.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1592,4.585,PASS
wait_interaction,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n2.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1592,10.93,PASS
wait_interaction,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n3.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1581,7.97,PASS
wait_interaction,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n3.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1581,9.677,PASS
wait_interaction,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n3.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1581,62.682,PASS
wait_interaction,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n3.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1581,4.617,PASS
wait_interaction,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n3.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1581,11.006,PASS
wait_interaction,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n4.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1600,7.875,PASS
wait_interaction,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n4.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1600,9.562,PASS
wait_interaction,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n4.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1600,61.938,PASS
wait_interaction,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n4.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1600,4.562,PASS
wait_interaction,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r3_n4.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1600,10.875,PASS
wait_interaction,r4,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n2.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1582,7.965,PASS
wait_interaction,r4,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n2.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1582,9.671,PASS
wait_interaction,r4,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n2.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1582,62.642,PASS
wait_interaction,r4,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n2.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1582,4.614,PASS
wait_interaction,r4,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n2.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1582,10.999,PASS
wait_interaction,r4,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n3.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1600,7.875,PASS
wait_interaction,r4,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n3.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1600,9.562,PASS
wait_interaction,r4,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n3.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1600,61.938,PASS
wait_interaction,r4,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n3.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1600,4.562,PASS
wait_interaction,r4,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n3.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1600,10.875,PASS
wait_interaction,r4,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n4.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1593,7.91,PASS
wait_interaction,r4,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n4.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1593,9.605,PASS
wait_interaction,r4,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n4.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1593,62.21,PASS
wait_interaction,r4,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n4.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1593,4.583,PASS
wait_interaction,r4,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_interaction_0m_g200_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r4_n4.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1593,10.923,PASS
wait_prep_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n2.log,3000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1594,7.905,PASS
wait_prep_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n2.log,3000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1594,9.598,PASS
wait_prep_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n2.log,3000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1594,62.171,PASS
wait_prep_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n2.log,3000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1594,4.58,PASS
wait_prep_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n2.log,3000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1594,10.916,PASS
wait_prep_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n3.log,3000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1582,7.965,PASS
wait_prep_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n3.log,3000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1582,9.671,PASS
wait_prep_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n3.log,3000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1582,62.642,PASS
wait_prep_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n3.log,3000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1582,4.614,PASS
wait_prep_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n3.log,3000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1582,10.999,PASS
wait_prep_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n4.log,3000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1598,7.885,PASS
wait_prep_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n4.log,3000,2000,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1598,9.574,PASS
wait_prep_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n4.log,3000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1598,62.015,PASS
wait_prep_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n4.log,3000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1598,4.568,PASS
wait_prep_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2000_20260901_spiopt/exp4_32_s3_r3_n4.log,3000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1598,10.889,PASS
wait_prep_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,3000,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1581,7.97,PASS
wait_prep_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,3000,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1581,9.677,PASS
wait_prep_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,3000,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1581,62.682,PASS
wait_prep_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,3000,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1581,4.617,PASS
wait_prep_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,3000,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1581,11.006,PASS
wait_prep_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,3000,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1598,7.885,PASS
wait_prep_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,3000,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1598,9.574,PASS
wait_prep_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,3000,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1598,62.015,PASS
wait_prep_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,3000,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1598,4.568,PASS
wait_prep_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,3000,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1598,10.889,PASS
wait_prep_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,3000,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1594,7.905,PASS
wait_prep_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,3000,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1594,9.598,PASS
wait_prep_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_prep_sweep_0m_g200_l15_pac8_sb3000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,3000,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1594,62.171,PASS
